,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2026-04-12,21:42:15.454,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:16.454,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:17.454,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:18.454,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:19.454,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:20.454,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:21.454,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:22.454,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:23.454,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:24.455,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:25.455,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:26.455,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:27.455,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:28.455,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:29.454,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:30.454,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:31.455,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:32.455,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:33.456,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:34.456,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:35.457,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:36.457,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:37.458,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:38.457,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:39.457,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:40.458,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:41.458,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:42.459,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:43.459,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:44.458,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:45.458,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:46.458,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:47.459,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:48.459,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:49.458,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:50.458,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:51.458,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:52.459,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:53.459,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:54.459,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:55.458,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:56.458,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:57.458,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:58.458,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:42:59.459,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:00.459,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:01.460,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:02.460,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:03.460,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:04.460,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:05.461,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:06.460,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:07.461,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:08.461,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:09.461,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:10.468,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:11.461,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:12.461,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:13.461,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:14.461,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:15.460,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:16.460,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:17.460,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:18.461,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:19.461,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:20.462,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:21.461,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:22.461,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:23.461,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:24.461,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:25.462,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:26.462,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:27.463,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:28.464,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:29.463,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:30.463,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:31.463,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:32.463,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:33.463,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:34.463,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:35.463,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:36.464,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:37.463,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:38.464,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:39.465,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:40.465,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:41.466,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:42.465,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:43.465,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:44.466,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:45.466,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:46.467,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:47.467,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:48.466,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:49.466,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:50.466,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:51.466,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:52.466,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:53.467,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:54.467,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:55.468,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:56.468,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:57.468,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:58.468,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:43:59.469,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:00.469,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:01.470,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:02.470,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:03.471,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:04.471,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:05.471,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:06.470,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:07.470,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:08.470,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:09.470,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:10.470,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:11.472,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:12.472,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:13.480,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:14.471,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:15.472,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:16.472,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:17.472,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:18.472,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:19.471,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:20.471,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:21.471,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:22.472,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:23.472,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:24.473,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:25.472,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:26.472,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:27.472,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:28.472,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:29.473,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:30.473,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:31.474,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:32.473,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:33.473,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:34.473,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:35.473,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:36.474,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:37.474,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:38.475,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:39.474,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:40.474,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:41.474,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:42.474,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:43.475,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:44.475,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:45.476,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:46.475,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:47.476,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:48.476,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:49.476,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:50.476,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:51.476,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:52.477,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:53.476,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:54.477,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:55.477,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:56.477,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:57.477,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:58.477,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:44:59.478,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:00.477,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:01.478,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:02.478,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:03.478,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:04.478,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:05.478,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:06.478,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:07.478,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:08.478,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:09.479,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:10.479,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:11.479,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:12.479,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:13.479,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:14.480,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:15.480,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:16.481,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:17.480,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:18.480,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:19.481,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:20.481,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:21.482,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:22.482,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:23.481,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:24.482,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:25.482,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:26.483,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:27.483,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:28.482,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:29.482,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:30.482,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:31.483,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:32.483,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:33.483,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:34.482,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:35.482,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:36.483,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:37.483,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:38.484,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:39.484,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:40.484,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-12,21:45:41.484,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
